Date,Median_Price
16-12-2024,4000
16-12-2024,4500
16-12-2024,4200
16-12-2024,4300
16-12-2024,4300
16-12-2024,4300
16-12-2024,4500
16-12-2024,800
16-12-2024,800
16-12-2024,800
16-12-2024,800
16-12-2024,900
16-12-2024,900
17-12-2024,900
17-12-2024,900
17-12-2024,1000
17-12-2024,900
17-12-2024,1000
17-12-2024,1100
17-12-2024,1200
17-12-2024,1200
17-12-2024,1600
17-12-2024,1700
17-12-2024,1700
17-12-2024,2000
17-12-2024,2000
17-12-2024,2000
17-12-2024,2200
17-12-2024,2500
17-12-2024,2700
17-12-2024,2700
18-12-2024,2800
18-12-2024,2800
18-12-2024,2800
18-12-2024,2800
18-12-2024,2800
18-12-2024,3000
18-12-2024,3000
18-12-2024,3200
18-12-2024,3200
18-12-2024,3200
18-12-2024,3000
18-12-2024,3000
18-12-2024,3200
18-12-2024,3200
18-12-2024,3300
18-12-2024,3300
18-12-2024,3200
19-12-2024,3500
19-12-2024,3500
19-12-2024,3600
19-12-2024,3800
19-12-2024,3800
19-12-2024,3800
19-12-2024,3800
19-12-2024,3800
19-12-2024,4000
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
19-12-2024,4200
20-12-2024,4200
20-12-2024,4200
20-12-2024,4500
20-12-2024,4500
20-12-2024,4600
20-12-2024,4600
20-12-2024,4700
20-12-2024,4800
20-12-2024,4800
20-12-2024,4800
20-12-2024,700
20-12-2024,700
20-12-2024,900
20-12-2024,800
21-12-2024,1000
21-12-2024,1200
21-12-2024,1500
21-12-2024,1500
21-12-2024,2000
21-12-2024,2400
21-12-2024,3400
21-12-2024,3400
21-12-2024,3500
21-12-2024,3500
21-12-2024,3800
21-12-2024,3500
21-12-2024,3800
21-12-2024,3800
21-12-2024,3800
21-12-2024,4400
22-12-2024,4500
22-12-2024,4700
22-12-2024,4700
22-12-2024,4800
22-12-2024,4800
22-12-2024,600
22-12-2024,600
22-12-2024,600
22-12-2024,600
22-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,600
23-12-2024,700
23-12-2024,700
23-12-2024,700
23-12-2024,1000
23-12-2024,800
23-12-2024,800
23-12-2024,900
23-12-2024,1000
23-12-2024,1000
23-12-2024,1000
23-12-2024,1200
23-12-2024,1200
23-12-2024,1200
23-12-2024,1200
24-12-2024,1400
24-12-2024,1500
24-12-2024,1400
24-12-2024,1400
24-12-2024,1400
24-12-2024,1400
24-12-2024,1400
24-12-2024,1500
24-12-2024,1500
24-12-2024,1500
24-12-2024,1500
24-12-2024,1500
24-12-2024,1600
24-12-2024,1600
24-12-2024,1700
24-12-2024,2000
24-12-2024,2400
24-12-2024,2500
24-12-2024,2600
25-12-2024,2600
25-12-2024,2600
25-12-2024,2700
25-12-2024,2800
25-12-2024,2800
25-12-2024,3000
25-12-2024,3000
25-12-2024,3000
25-12-2024,3000
25-12-2024,3000
25-12-2024,3000
26-12-2024,3000
26-12-2024,3000
26-12-2024,3200
26-12-2024,3200
26-12-2024,3200
26-12-2024,3200
26-12-2024,3200
26-12-2024,3200
26-12-2024,3400
26-12-2024,3000
26-12-2024,3200
26-12-2024,3500
26-12-2024,3500
26-12-2024,3400
26-12-2024,3500
26-12-2024,3500
27-12-2024,3500
27-12-2024,3500
27-12-2024,3500
27-12-2024,3500
27-12-2024,3800
27-12-2024,3500
27-12-2024,3600
27-12-2024,3600
27-12-2024,3700
27-12-2024,3700
27-12-2024,4000
27-12-2024,4000
27-12-2024,4000
27-12-2024,4000
27-12-2024,4000
27-12-2024,3800
28-12-2024,3800
28-12-2024,3800
28-12-2024,4000
28-12-2024,4000
28-12-2024,4000
28-12-2024,4000
28-12-2024,4000
28-12-2024,4000
28-12-2024,4200
28-12-2024,4000
28-12-2024,4000
28-12-2024,4200
29-12-2024,4200
29-12-2024,4200
29-12-2024,4200
29-12-2024,4400
29-12-2024,4500
29-12-2024,4500
29-12-2024,4500
29-12-2024,4500
29-12-2024,4500
30-12-2024,4500
30-12-2024,4500
30-12-2024,4600
30-12-2024,4600
30-12-2024,4500
30-12-2024,4800
30-12-2024,4800
30-12-2024,700
30-12-2024,800
30-12-2024,800
30-12-2024,1000
30-12-2024,1200
30-12-2024,1400
30-12-2024,1500
30-12-2024,1800
30-12-2024,2200
30-12-2024,2600
31-12-2024,3000
31-12-2024,3000
31-12-2024,3000
31-12-2024,3500
31-12-2024,3800
31-12-2024,3800
31-12-2024,4000
31-12-2024,4200
31-12-2024,4000
31-12-2024,4800
31-12-2024,5300
31-12-2024,1000
31-12-2024,2000
31-12-2024,2000
31-12-2024,2800
31-12-2024,3000
01-01-2025,3500
01-01-2025,3700
01-01-2025,3900
01-01-2025,4000
01-01-2025,4200
01-01-2025,4200
01-01-2025,4300
01-01-2025,4400
01-01-2025,4500
01-01-2025,6000
01-01-2025,2200
01-01-2025,2300
01-01-2025,2500
01-01-2025,2600
01-01-2025,2700
01-01-2025,2900
02-01-2025,3200
02-01-2025,3200
02-01-2025,3200
02-01-2025,3000
02-01-2025,3400
02-01-2025,3200
02-01-2025,3500
02-01-2025,3700
02-01-2025,4000
02-01-2025,4500
02-01-2025,900
02-01-2025,1200
02-01-2025,1500
02-01-2025,3400
02-01-2025,600
02-01-2025,600
03-01-2025,700
03-01-2025,800
03-01-2025,700
03-01-2025,1000
03-01-2025,1000
03-01-2025,1400
03-01-2025,1400
03-01-2025,2200
03-01-2025,2600
03-01-2025,3200
03-01-2025,3500
03-01-2025,3600
03-01-2025,3600
03-01-2025,3600
03-01-2025,3800
04-01-2025,4000
04-01-2025,4000
04-01-2025,4000
04-01-2025,4400
04-01-2025,4500
04-01-2025,4500
04-01-2025,4500
04-01-2025,4800
04-01-2025,600
04-01-2025,700
04-01-2025,800
04-01-2025,800
04-01-2025,1000
04-01-2025,1200
04-01-2025,1500
04-01-2025,1800
04-01-2025,2400
05-01-2025,3000
05-01-2025,3400
05-01-2025,3200
05-01-2025,3400
05-01-2025,3400
05-01-2025,3600
05-01-2025,4000
05-01-2025,5200
05-01-2025,4200
06-01-2025,4400
06-01-2025,4400
06-01-2025,4500
06-01-2025,4600
06-01-2025,4700
06-01-2025,5000
06-01-2025,800
06-01-2025,900
06-01-2025,900
06-01-2025,1100
06-01-2025,1700
06-01-2025,2200
06-01-2025,2500
06-01-2025,2800
06-01-2025,2800
06-01-2025,3200
06-01-2025,3200
06-01-2025,3000
06-01-2025,3000
07-01-2025,3200
07-01-2025,3200
07-01-2025,3300
07-01-2025,3500
07-01-2025,3500
07-01-2025,3800
07-01-2025,4000
07-01-2025,4200
07-01-2025,4400
07-01-2025,800
07-01-2025,900
07-01-2025,900
07-01-2025,900
07-01-2025,2600
07-01-2025,3200
07-01-2025,3200
07-01-2025,3500
07-01-2025,3800
07-01-2025,4200
08-01-2025,4000
08-01-2025,4400
08-01-2025,700
08-01-2025,800
08-01-2025,800
08-01-2025,800
08-01-2025,1000
08-01-2025,1000
08-01-2025,1400
08-01-2025,1500
08-01-2025,2000
08-01-2025,2600
08-01-2025,3400
08-01-2025,3400
08-01-2025,3400
08-01-2025,3400
08-01-2025,3800
09-01-2025,4000
09-01-2025,4000
09-01-2025,4200
09-01-2025,4200
09-01-2025,4400
09-01-2025,4500
09-01-2025,4500
09-01-2025,4600
09-01-2025,1100
09-01-2025,1200
09-01-2025,1300
09-01-2025,1400
09-01-2025,1500
09-01-2025,1800
09-01-2025,2500
09-01-2025,3000
10-01-2025,3500
10-01-2025,3500
10-01-2025,3500
10-01-2025,3500
10-01-2025,3500
10-01-2025,3500
10-01-2025,3600
10-01-2025,3800
10-01-2025,4200
10-01-2025,4300
10-01-2025,4300
10-01-2025,4500
10-01-2025,4500
10-01-2025,4500
11-01-2025,4800
11-01-2025,600
11-01-2025,700
11-01-2025,700
11-01-2025,1200
11-01-2025,1400
11-01-2025,1400
11-01-2025,2000
11-01-2025,3400
11-01-2025,3500
11-01-2025,3800
11-01-2025,4000
11-01-2025,4000
12-01-2025,4000
12-01-2025,4000
12-01-2025,4200
12-01-2025,4500
12-01-2025,700
12-01-2025,700
12-01-2025,800
12-01-2025,1000
13-01-2025,1100
13-01-2025,1700
13-01-2025,1700
13-01-2025,2200
13-01-2025,2600
13-01-2025,2500
13-01-2025,2500
13-01-2025,2700
13-01-2025,3200
13-01-2025,3500
13-01-2025,3800
13-01-2025,3800
13-01-2025,3800
14-01-2025,4000
14-01-2025,4200
14-01-2025,4000
14-01-2025,4500
14-01-2025,5000
14-01-2025,1100
14-01-2025,3300
15-01-2025,3500
15-01-2025,4000
15-01-2025,4600
15-01-2025,400
15-01-2025,500
15-01-2025,500
15-01-2025,500
15-01-2025,600
16-01-2025,700
16-01-2025,1000
16-01-2025,1000
16-01-2025,2000
16-01-2025,2000
16-01-2025,2000
16-01-2025,2800
16-01-2025,2800
16-01-2025,3200
16-01-2025,4200
16-01-2025,4200
16-01-2025,4800
16-01-2025,5000
16-01-2025,500
16-01-2025,500
16-01-2025,500
17-01-2025,500
17-01-2025,500
17-01-2025,500
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,600
17-01-2025,700
17-01-2025,700
17-01-2025,600
18-01-2025,700
18-01-2025,700
18-01-2025,700
18-01-2025,700
18-01-2025,700
18-01-2025,700
18-01-2025,800
18-01-2025,800
18-01-2025,800
18-01-2025,1000
18-01-2025,1000
18-01-2025,1000
18-01-2025,1000
18-01-2025,1000
18-01-2025,1200
18-01-2025,1500
18-01-2025,1500
19-01-2025,1500
19-01-2025,1500
19-01-2025,1600
19-01-2025,1500
19-01-2025,1600
19-01-2025,4700
19-01-2025,1600
19-01-2025,1800
19-01-2025,1800
20-01-2025,1800
20-01-2025,2000
20-01-2025,2000
20-01-2025,2000
20-01-2025,2000
20-01-2025,2400
20-01-2025,2400
20-01-2025,2400
20-01-2025,2600
20-01-2025,2600
20-01-2025,2800
20-01-2025,2900
20-01-2025,3000
20-01-2025,3000
20-01-2025,3000
20-01-2025,3500
20-01-2025,3000
20-01-2025,3000
21-01-2025,3000
21-01-2025,3000
21-01-2025,3000
21-01-2025,3200
21-01-2025,3400
21-01-2025,3400
21-01-2025,3400
21-01-2025,3800
21-01-2025,3400
21-01-2025,3400
21-01-2025,3400
21-01-2025,3600
21-01-2025,3400
21-01-2025,3700
21-01-2025,3700
21-01-2025,3600
21-01-2025,3600
21-01-2025,3500
21-01-2025,3600
21-01-2025,3600
22-01-2025,3700
22-01-2025,3700
22-01-2025,4500
22-01-2025,3700
22-01-2025,4000
22-01-2025,3800
22-01-2025,4000
22-01-2025,4000
22-01-2025,5200
22-01-2025,4200
22-01-2025,4200
22-01-2025,4400
22-01-2025,4400
22-01-2025,4200
22-01-2025,4200
22-01-2025,4200
22-01-2025,5000
23-01-2025,5000
23-01-2025,5200
23-01-2025,5200
23-01-2025,5200
23-01-2025,4400
23-01-2025,4500
23-01-2025,4500
23-01-2025,4400
23-01-2025,4500
23-01-2025,4600
23-01-2025,4500
23-01-2025,4600
23-01-2025,4700
24-01-2025,4800
24-01-2025,4700
24-01-2025,4800
24-01-2025,4800
24-01-2025,4800
24-01-2025,4800
24-01-2025,5000
24-01-2025,5000
24-01-2025,5000
24-01-2025,5000
24-01-2025,5200
24-01-2025,5200
24-01-2025,5200
24-01-2025,5400
24-01-2025,5500
25-01-2025,5700
25-01-2025,800
25-01-2025,800
25-01-2025,900
25-01-2025,900
25-01-2025,800
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,900
25-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1000
26-01-2025,1100
27-01-2025,1100
27-01-2025,1200
27-01-2025,1200
27-01-2025,1200
27-01-2025,1200
27-01-2025,1300
27-01-2025,1700
27-01-2025,1700
27-01-2025,1700
27-01-2025,1800
27-01-2025,1800
27-01-2025,1800
27-01-2025,1800
27-01-2025,2000
27-01-2025,2000
27-01-2025,2000
28-01-2025,2200
28-01-2025,2400
28-01-2025,2400
28-01-2025,2500
28-01-2025,2500
28-01-2025,2500
28-01-2025,2600
28-01-2025,2600
28-01-2025,2600
28-01-2025,2700
28-01-2025,2800
28-01-2025,2800
28-01-2025,3000
28-01-2025,3000
28-01-2025,3000
28-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3200
29-01-2025,3300
29-01-2025,3300
29-01-2025,3300
29-01-2025,3300
29-01-2025,3300
29-01-2025,3300
29-01-2025,3300
29-01-2025,3200
29-01-2025,3500
29-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3800
30-01-2025,3200
30-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3500
30-01-2025,3800
30-01-2025,3800
30-01-2025,3800
30-01-2025,3800
30-01-2025,4000
31-01-2025,4000
31-01-2025,4000
31-01-2025,4000
31-01-2025,4000
31-01-2025,4000
31-01-2025,4200
31-01-2025,4200
31-01-2025,4200
31-01-2025,4200
31-01-2025,4200
31-01-2025,4200
31-01-2025,4000
31-01-2025,4000
31-01-2025,4000
01-02-2025,4000
01-02-2025,4200
01-02-2025,4200
01-02-2025,4200
01-02-2025,4200
01-02-2025,4200
01-02-2025,4200
01-02-2025,4200
01-02-2025,4400
01-02-2025,4400
01-02-2025,4500
01-02-2025,4600
01-02-2025,4600
01-02-2025,4500
01-02-2025,4500
01-02-2025,4600
01-02-2025,4600
01-02-2025,4600
02-02-2025,4700
02-02-2025,4700
02-02-2025,4700
02-02-2025,4700
02-02-2025,4700
02-02-2025,4700
02-02-2025,4800
02-02-2025,4800
03-02-2025,4800
03-02-2025,4800
03-02-2025,4800
03-02-2025,4800
03-02-2025,5000
03-02-2025,5000
03-02-2025,4800
03-02-2025,5000
03-02-2025,5200
03-02-2025,5000
03-02-2025,5000
03-02-2025,5000
03-02-2025,5000
03-02-2025,5000
03-02-2025,5200
03-02-2025,5000
04-02-2025,5200
04-02-2025,5500
04-02-2025,1200
04-02-2025,1400
04-02-2025,1500
04-02-2025,2200
04-02-2025,2200
04-02-2025,3200
04-02-2025,3300
04-02-2025,3700
04-02-2025,3800
04-02-2025,3800
04-02-2025,4400
04-02-2025,4800
04-02-2025,500
04-02-2025,500
05-02-2025,600
05-02-2025,600
05-02-2025,700
05-02-2025,700
05-02-2025,700
05-02-2025,700
05-02-2025,700
05-02-2025,700
05-02-2025,800
05-02-2025,800
05-02-2025,1000
05-02-2025,1000
05-02-2025,1000
05-02-2025,1000
05-02-2025,1200
05-02-2025,1300
05-02-2025,1300
06-02-2025,1600
06-02-2025,1800
06-02-2025,2000
06-02-2025,2500
06-02-2025,2500
06-02-2025,2500
06-02-2025,2700
06-02-2025,2800
06-02-2025,2800
06-02-2025,3000
06-02-2025,3000
06-02-2025,3000
06-02-2025,3000
06-02-2025,3200
06-02-2025,3200
06-02-2025,3300
07-02-2025,3300
07-02-2025,3300
07-02-2025,3400
07-02-2025,3500
07-02-2025,3500
07-02-2025,3500
07-02-2025,3700
07-02-2025,3500
07-02-2025,3500
07-02-2025,3500
07-02-2025,3500
07-02-2025,3800
07-02-2025,3800
07-02-2025,3800
07-02-2025,3800
08-02-2025,4000
08-02-2025,4000
08-02-2025,4000
08-02-2025,4000
08-02-2025,4000
08-02-2025,3500
08-02-2025,4000
08-02-2025,4000
08-02-2025,4000
08-02-2025,4000
08-02-2025,4200
08-02-2025,4200
09-02-2025,4200
09-02-2025,4200
09-02-2025,4200
09-02-2025,4300
09-02-2025,4500
09-02-2025,4500
09-02-2025,4500
09-02-2025,4700
09-02-2025,1200
09-02-2025,1200
09-02-2025,1200
10-02-2025,1500
10-02-2025,1600
10-02-2025,2000
10-02-2025,2000
10-02-2025,2300
10-02-2025,3300
10-02-2025,3500
10-02-2025,3600
10-02-2025,3800
10-02-2025,4200
10-02-2025,4500
10-02-2025,4500
10-02-2025,4700
10-02-2025,1300
10-02-2025,1300
11-02-2025,1400
11-02-2025,1400
11-02-2025,1300
11-02-2025,1400
11-02-2025,1400
11-02-2025,1300
11-02-2025,1300
11-02-2025,1300
11-02-2025,1300
11-02-2025,1400
11-02-2025,1400
11-02-2025,1400
11-02-2025,1400
11-02-2025,1400
11-02-2025,1400
11-02-2025,1600
11-02-2025,1600
12-02-2025,1500
12-02-2025,1500
12-02-2025,1500
12-02-2025,1500
12-02-2025,1600
12-02-2025,1600
12-02-2025,1600
12-02-2025,1900
12-02-2025,2000
12-02-2025,2000
12-02-2025,2000
12-02-2025,2000
12-02-2025,2000
13-02-2025,2200
13-02-2025,2300
13-02-2025,2300
13-02-2025,2400
13-02-2025,2500
13-02-2025,2500
13-02-2025,2500
13-02-2025,2500
13-02-2025,2500
13-02-2025,2500
13-02-2025,2700
13-02-2025,2800
13-02-2025,3000
13-02-2025,3000
13-02-2025,3800
13-02-2025,3800
14-02-2025,4000
14-02-2025,4000
14-02-2025,4000
14-02-2025,4000
14-02-2025,4000
14-02-2025,4000
14-02-2025,3800
14-02-2025,3800
14-02-2025,3800
14-02-2025,4000
14-02-2025,3800
14-02-2025,3800
14-02-2025,3800
14-02-2025,3800
14-02-2025,3800
15-02-2025,4000
15-02-2025,4000
15-02-2025,4200
15-02-2025,4200
15-02-2025,4200
15-02-2025,4200
15-02-2025,4300
15-02-2025,4300
15-02-2025,4500
15-02-2025,4300
15-02-2025,4300
15-02-2025,4300
15-02-2025,4300
15-02-2025,4400
15-02-2025,4500
15-02-2025,4500
15-02-2025,4300
16-02-2025,4600
16-02-2025,4600
16-02-2025,5000
16-02-2025,5000
16-02-2025,5000
16-02-2025,5000
16-02-2025,5000
16-02-2025,5000
16-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,4800
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5200
17-02-2025,5200
17-02-2025,5200
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
17-02-2025,5000
18-02-2025,5000
18-02-2025,5000
18-02-2025,5000
18-02-2025,5200
18-02-2025,5200
18-02-2025,5200
18-02-2025,5200
18-02-2025,5200
18-02-2025,5200
18-02-2025,5200
18-02-2025,5000
18-02-2025,5000
18-02-2025,5200
18-02-2025,5200
18-02-2025,5300
18-02-2025,5300
18-02-2025,5300
19-02-2025,5300
19-02-2025,5400
19-02-2025,1000
19-02-2025,1000
19-02-2025,1100
19-02-2025,1100
19-02-2025,1500
19-02-2025,1600
19-02-2025,1800
19-02-2025,2000
19-02-2025,3000
19-02-2025,3200
19-02-2025,3500
19-02-2025,3500
19-02-2025,3800
19-02-2025,3600
20-02-2025,3700
20-02-2025,4000
20-02-2025,4000
20-02-2025,4000
20-02-2025,4400
20-02-2025,4500
20-02-2025,4500
20-02-2025,4300
20-02-2025,4300
20-02-2025,4500
20-02-2025,4500
20-02-2025,600
20-02-2025,700
20-02-2025,600
20-02-2025,800
20-02-2025,900
20-02-2025,800
20-02-2025,1000
21-02-2025,1200
21-02-2025,1800
21-02-2025,2200
21-02-2025,2800
21-02-2025,3500
21-02-2025,3500
21-02-2025,3500
21-02-2025,3500
21-02-2025,3700
21-02-2025,3800
21-02-2025,4000
21-02-2025,4500
21-02-2025,4500
21-02-2025,4500
21-02-2025,4500
22-02-2025,5000
22-02-2025,5000
22-02-2025,900
22-02-2025,1000
22-02-2025,1000
22-02-2025,1000
22-02-2025,1100
22-02-2025,1100
22-02-2025,1100
22-02-2025,1100
22-02-2025,1100
22-02-2025,1100
22-02-2025,1200
22-02-2025,1200
22-02-2025,1200
23-02-2025,1200
23-02-2025,1200
23-02-2025,1200
23-02-2025,1300
23-02-2025,1300
23-02-2025,1600
23-02-2025,1900
23-02-2025,1900
23-02-2025,2000
24-02-2025,2200
24-02-2025,2300
24-02-2025,2300
24-02-2025,2400
24-02-2025,2400
24-02-2025,2400
24-02-2025,2500
24-02-2025,2600
24-02-2025,2800
24-02-2025,3200
24-02-2025,3000
24-02-2025,3000
24-02-2025,3000
24-02-2025,3008
24-02-2025,3200
24-02-2025,3000
25-02-2025,3000
25-02-2025,3100
25-02-2025,3500
25-02-2025,3500
25-02-2025,3500
25-02-2025,3500
25-02-2025,3700
25-02-2025,3700
25-02-2025,3700
25-02-2025,4100
25-02-2025,3800
25-02-2025,3800
25-02-2025,3900
25-02-2025,4000
25-02-2025,4000
25-02-2025,4200
25-02-2025,4000
26-02-2025,4200
26-02-2025,4000
26-02-2025,4000
26-02-2025,4100
26-02-2025,4200
26-02-2025,4400
26-02-2025,4400
26-02-2025,4500
26-02-2025,4500
26-02-2025,4500
26-02-2025,4500
26-02-2025,4700
26-02-2025,4500
26-02-2025,4500
26-02-2025,4500
27-02-2025,4700
27-02-2025,4800
27-02-2025,4800
27-02-2025,4800
27-02-2025,4900
27-02-2025,4900
27-02-2025,4900
27-02-2025,5000
27-02-2025,5000
27-02-2025,5000
27-02-2025,5200
27-02-2025,5000
27-02-2025,5000
27-02-2025,5400
27-02-2025,5500
27-02-2025,5500
27-02-2025,5500
28-02-2025,6000
28-02-2025,6000
28-02-2025,6000
28-02-2025,6000
28-02-2025,6000
28-02-2025,6000
28-02-2025,6000
28-02-2025,6500
28-02-2025,800
28-02-2025,800
28-02-2025,700
28-02-2025,800
28-02-2025,800
28-02-2025,1000
28-02-2025,1000
01-03-2025,1100
01-03-2025,1100
01-03-2025,1100
01-03-2025,1100
01-03-2025,1200
01-03-2025,1200
01-03-2025,1400
01-03-2025,1400
01-03-2025,1400
01-03-2025,1400
01-03-2025,1608
01-03-2025,2000
01-03-2025,1800
01-03-2025,2000
01-03-2025,2000
01-03-2025,2400
01-03-2025,2400
02-03-2025,2500
02-03-2025,3000
02-03-2025,3400
02-03-2025,3400
02-03-2025,3400
02-03-2025,3400
02-03-2025,3500
02-03-2025,3500
03-03-2025,3500
03-03-2025,3500
03-03-2025,3400
03-03-2025,3500
03-03-2025,3600
03-03-2025,3800
03-03-2025,3800
03-03-2025,4000
03-03-2025,4000
03-03-2025,4000
03-03-2025,4200
03-03-2025,4300
03-03-2025,4400
03-03-2025,4200
03-03-2025,4400
03-03-2025,4500
03-03-2025,4500
04-03-2025,4500
04-03-2025,4700
04-03-2025,4800
04-03-2025,4200
04-03-2025,4500
04-03-2025,4300
04-03-2025,4300
04-03-2025,4400
04-03-2025,4500
04-03-2025,4800
04-03-2025,4700
04-03-2025,4800
04-03-2025,4800
04-03-2025,4800
04-03-2025,700
04-03-2025,1800
04-03-2025,2800
04-03-2025,3000
05-03-2025,3200
05-03-2025,3200
05-03-2025,4200
05-03-2025,4400
05-03-2025,500
05-03-2025,600
05-03-2025,600
05-03-2025,600
05-03-2025,800
05-03-2025,800
05-03-2025,1200
05-03-2025,1200
05-03-2025,1800
05-03-2025,3000
05-03-2025,3500
05-03-2025,4500
